Timestamp,Gesture_Label,Flex1,Flex2,Flex3,Flex4,Flex5,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Temp
1750968666,Thank You,3537,3248,4095,3276,4095,3988,9540,16448,1362,7212,-5199,33.52
1750968668,Thank You,3547,3218,2991,3248,4095,10652,7928,-3660,28977,13671,26319,33.61
1750968670,Thank You,3539,3254,4095,3276,4095,15984,3056,3828,-3167,-1018,-1055,33.38
1750968672,Thank You,3523,3275,2986,3269,4095,7148,16780,11192,-15093,8908,-15825,33.57
1750968674,Thank You,3530,3255,2983,3269,4095,8340,14968,1892,32767,-4764,24940,33.47
1750968676,Thank You,3526,3251,4095,3263,4095,13384,2388,2504,13913,15099,11820,33.42
1750968678,Thank You,3520,3270,4095,3273,4095,14900,692,5996,740,1826,120,33.57
1750968680,Thank You,3551,3262,4095,3257,4095,13256,844,5400,-30990,-2559,-22803,33.33
1750968682,Thank You,3511,3259,4095,3263,4095,-1236,13544,21048,-1353,3287,-3966,33.33
1750968684,Thank You,3525,3268,4095,3266,4095,10364,4876,3564,17191,15703,11693,33.52
1750968686,Thank You,3504,3247,4095,3280,4095,15144,1184,4824,-4576,-576,-4172,33.52
1750968688,Ok,3639,3949,4095,3398,4095,16304,-808,3656,-843,-429,444,33.38
1750968690,Ok,3652,3923,4095,3661,4095,15704,-712,4912,-158,149,-165,33.33
1750968692,Ok,3642,3883,4095,3477,4095,15712,-364,4952,-343,-394,-12,33.33
1750968694,Ok,3632,3971,4095,3474,4095,15520,-220,5760,-427,-465,-423,33.28
1750968696,Ok,3631,3917,4095,3439,4095,15712,-604,5060,-90,-203,-57,33.42
1750968698,Ok,3630,3895,4095,3504,4095,16100,-636,5396,214,-1065,-787,33.28
1750968898,Ok,3618,3868,4095,3392,4095,15848,-364,5208,-403,-90,-152,33.42
1750968900,Ok,3632,3908,4095,3425,4095,15700,-252,5928,-485,51,-273,33.38
1750968902,Ok,3633,3903,4095,3423,4095,15552,-448,5920,-522,-58,-181,33.42
1750968904,Ok,3623,3888,4095,3395,4095,15524,-28,5788,-406,-111,-236,33.52
1750968906,Ok,3632,3889,4095,3554,4095,15356,-8,6100,-423,-123,-234,33.57
1750968908,Ok,3632,3857,4095,3427,4095,15424,176,5952,-423,-21,-171,33.47
1750968910,Ok,3626,3883,4095,3419,4095,15384,56,6188,-409,-62,-297,33.47
1750968912,Ok,3618,3881,4095,3409,4095,15272,-224,6072,-571,-55,-182,33.38
1750968914,Ok,3625,3888,4095,3392,4095,15396,48,6140,-426,-50,-181,33.52
1750968916,Ok,3634,3881,4095,3307,4095,15360,232,6136,-365,-43,-137,33.42
1750968918,Ok,3634,3870,4095,3376,4095,15428,232,5996,-520,-22,-291,33.42
1750968920,Ok,3623,3885,4095,3363,4095,15384,292,6232,-457,-102,-91,33.47
1750968922,Ok,3663,3890,4095,3355,4095,15412,180,6216,-425,-99,-213,33.42
1750968924,Ok,3613,3865,4095,3363,4095,15300,232,6280,-353,-20,-202,33.42
1750968926,Ok,3628,3865,4095,3381,4095,15360,252,6308,-467,10,-102,33.42
1750968928,Ok,3639,3865,4095,3371,4095,15320,156,6416,-349,-87,-164,33.47
1750968930,Ok,3624,3856,4095,3415,4095,15280,72,6396,-292,-27,-157,33.52
1750968932,Ok,3615,3868,4095,3298,4095,15508,356,6100,-481,-41,-241,33.42
1750968934,Ok,3632,3879,4095,3355,4095,15408,328,6136,-441,29,-244,33.38
1750968936,Ok,3635,3845,4095,3375,4095,15368,72,6340,-350,-20,-141,33.42
1750968938,Ok,3631,3874,4095,3358,4095,15268,92,6312,-457,-16,-247,33.42
1750968940,Ok,3614,3856,4095,3376,4095,15288,216,6328,-489,-37,-239,33.57
1750968942,Ok,3626,3858,4095,3377,4095,15344,-376,6492,-554,-147,-399,33.47
1750968944,Ok,3624,3871,4095,3365,4095,15268,288,6232,-471,68,-206,33.38
1750968946,Ok,3636,3875,4095,3411,4095,15288,-3224,5240,-3934,-1479,2265,33.42
1750968948,Ok,3651,3849,4095,3523,4095,308,24892,6752,-3223,-2358,9207,33.52
1750968950,Ok,3646,3843,4095,3409,4095,16336,-4432,3636,-496,532,-1925,33.42
1750968952,Ok,3639,3841,4095,3391,4095,15980,-4248,3080,-690,28,-297,33.42
1750968954,Ok,3653,3824,4095,3372,4095,15940,-3704,3048,-303,-83,-248,33.52
1750968956,Ok,3639,3851,4095,3421,4095,15936,-3632,3100,-343,-81,-45,33.38
1750968958,Ok,3630,3815,4095,3383,4095,16056,-3028,3428,-462,-63,-353,33.38
1750968960,Ok,3635,3837,4095,3376,4095,16028,-3012,3728,-463,-110,-218,33.52
1750968962,Ok,3648,3839,4095,3381,4095,15952,-3196,3884,-454,-48,-282,33.57
1750968964,Ok,3655,3847,4095,3392,4095,15880,-2440,4728,-473,-95,-244,33.42
1750968966,Ok,3667,3858,4095,3388,4095,15760,-2856,4440,-558,95,-197,33.38
1750968968,Ok,3632,3856,4095,3361,4095,15760,-2668,4712,-194,-160,-207,33.57
1750968970,Ok,3635,3839,4095,3346,4095,15668,-2756,4692,-335,-48,-61,33.47
1750968972,Ok,3774,3850,4095,3346,4095,15900,-2536,4580,-153,39,-146,33.47
1750968974,Ok,3643,3835,4095,3348,4095,15716,-2444,4560,1,317,-19,33.42
1750968976,Ok,3634,3878,4095,3385,4095,16004,-2732,3376,-474,-491,-48,33.38
1750968978,Ok,3707,3758,4095,3319,4095,16220,-3224,3320,-581,479,183,33.42
1750968980,Ok,3701,3747,4095,3325,4095,16256,-2656,3144,-645,-61,-221,33.52
